,Latitude,Longitude,Name,Rating,Site Name,count of
1708,41.87,-87.63,Congress Theater,2.8,City Center Campus,20
1709,41.87,-87.63,AMC Dine-in Theatres,4.2,City Center Campus,20
1710,41.87,-87.63,Harper Theater,4.1,City Center Campus,20
1711,41.87,-87.63,Regal Cinemas City North 14 IMAX & RPX,4.1,City Center Campus,20
1712,41.87,-87.63,Regal Cinemas Webster Place 11,4.4,City Center Campus,20
1713,41.87,-87.63,Landmark's Century Centre Cinema,4.4,City Center Campus,20
1714,41.87,-87.63,CIBC Theatre,4.4,City Center Campus,20
1715,41.87,-87.63,Cadillac Palace Theatre,4.6,City Center Campus,20
1716,41.87,-87.63,Steppenwolf Theatre,4.7,City Center Campus,20
1717,41.87,-87.62,AMC DINE-IN Block 37,4.1,The Downtown District,20
1718,41.87,-87.62,AMC Navy Pier IMAX,4.1,The Downtown District,20
1719,41.87,-87.62,Theatre Dreams Chicago,5,The Downtown District,20
1720,41.87,-87.62,Vic Theatre,4.3,The Downtown District,20
1721,41.87,-87.62,The Logan Theatre,4.6,The Downtown District,20
1722,41.87,-87.62,The Chicago Theatre,4.6,The Downtown District,20
1723,41.87,-87.62,Theatre Production Group LLC,NAN,The Downtown District,20
1724,41.87,-87.62,ShowPlace ICON Theatres at Roosevelt Collection with ICON•X,4.2,The Downtown District,20
1725,41.87,-87.62,Ideal Theatre,NAN,The Downtown District,20
1726,41.87,-87.62,AMC DINE-IN 600 North Michigan 9,4.4,The Downtown District,20
1727,41.87,-87.62,AMC River East 21,4.3,The Downtown District,20
1728,41.87,-87.62,Congress Theater,2.8,The Downtown District,20
1729,41.87,-87.62,AMC Dine-in Theatres,4.2,The Downtown District,20
1730,41.87,-87.62,Harper Theater,4.1,The Downtown District,20
1731,41.87,-87.62,Regal Cinemas City North 14 IMAX & RPX,4.1,The Downtown District,20
1732,41.87,-87.62,Regal Cinemas Webster Place 11,4.4,The Downtown District,20
1733,41.87,-87.62,Landmark's Century Centre Cinema,4.4,The Downtown District,20
1734,41.87,-87.62,CIBC Theatre,4.4,The Downtown District,20
1735,41.87,-87.62,Cadillac Palace Theatre,4.6,The Downtown District,20
1736,41.87,-87.62,Steppenwolf Theatre,4.7,The Downtown District,20
1737,41.86,-87.67,AMC DINE-IN Block 37,4.1,The Illinois Medical District,20
1738,41.86,-87.67,AMC Navy Pier IMAX,4.1,The Illinois Medical District,20
1739,41.86,-87.67,Theatre Dreams Chicago,5,The Illinois Medical District,20
1740,41.86,-87.67,The Logan Theatre,4.6,The Illinois Medical District,20
1741,41.86,-87.67,The Chicago Theatre,4.6,The Illinois Medical District,20
1742,41.86,-87.67,Theatre Production Group LLC,NAN,The Illinois Medical District,20
1743,41.86,-87.67,ShowPlace ICON Theatres at Roosevelt Collection with ICON•X,4.2,The Illinois Medical District,20
1744,41.86,-87.67,Ideal Theatre,NAN,The Illinois Medical District,20
1745,41.86,-87.67,AMC DINE-IN 600 North Michigan 9,4.4,The Illinois Medical District,20
1746,41.86,-87.67,AMC River East 21,4.3,The Illinois Medical District,20
1747,41.86,-87.67,AMC Showplace Cicero 14,4,The Illinois Medical District,20
1748,41.86,-87.67,Congress Theater,2.8,The Illinois Medical District,20
1749,41.86,-87.67,AMC Dine-in Theatres,4.2,The Illinois Medical District,20
1750,41.86,-87.67,Harper Theater,4.1,The Illinois Medical District,20
1751,41.86,-87.67,AMC CLASSIC Galewood Crossings 14,4.3,The Illinois Medical District,20
1752,41.86,-87.67,Regal Cinemas City North 14 IMAX & RPX,4.1,The Illinois Medical District,20
1753,41.86,-87.67,Regal Cinemas Webster Place 11,4.4,The Illinois Medical District,20
1754,41.86,-87.67,CIBC Theatre,4.4,The Illinois Medical District,20
1755,41.86,-87.67,Cadillac Palace Theatre,4.6,The Illinois Medical District,20
1756,41.86,-87.67,Steppenwolf Theatre,4.7,The Illinois Medical District,20
1757,41.85,-87.66,AMC DINE-IN Block 37,4.1,The 78,20
1758,41.85,-87.66,AMC Navy Pier IMAX,4.1,The 78,20
1759,41.85,-87.66,Theatre Dreams Chicago,5,The 78,20
1760,41.85,-87.66,The Chicago Theatre,4.6,The 78,20
1761,41.85,-87.66,Theatre Production Group LLC,NAN,The 78,20
1762,41.85,-87.66,ShowPlace ICON Theatres at Roosevelt Collection with ICON•X,4.2,The 78,20
1763,41.85,-87.66,Ideal Theatre,NAN,The 78,20
1764,41.85,-87.66,AMC DINE-IN 600 North Michigan 9,4.4,The 78,20
1765,41.85,-87.66,AMC River East 21,4.3,The 78,20
1766,41.85,-87.66,AMC Showplace Cicero 14,4,The 78,20
1767,41.85,-87.66,Congress Theater,2.8,The 78,20
1768,41.85,-87.66,AMC Dine-in Theatres,4.2,The 78,20
1769,41.85,-87.66,Harper Theater,4.1,The 78,20
1770,41.85,-87.66,Regal Cinemas Webster Place 11,4.4,The 78,20
1771,41.85,-87.66,CIBC Theatre,4.4,The 78,20
1772,41.85,-87.66,Cadillac Palace Theatre,4.6,The 78,20
1773,41.85,-87.66,Steppenwolf Theatre,4.7,The 78,20
1774,41.85,-87.66,Lookingglass Theatre Company,4.9,The 78,20
1775,41.85,-87.66,League of Chicago Theatres,4.4,The 78,20
1776,41.85,-87.66,Goodman Theatre,4.7,The 78,20
1777,41.83,-87.6,AMC Navy Pier IMAX,4.1,Burnham Lakefront,20
1778,41.83,-87.6,AMC DINE-IN Block 37,4.1,Burnham Lakefront,20
1779,41.83,-87.6,Theatre Dreams Chicago,5,Burnham Lakefront,20
1780,41.83,-87.6,The Chicago Theatre,4.6,Burnham Lakefront,20
1781,41.83,-87.6,Theatre Production Group LLC,NAN,Burnham Lakefront,20
1782,41.83,-87.6,ShowPlace ICON Theatres at Roosevelt Collection with ICON•X,4.2,Burnham Lakefront,20
1783,41.83,-87.6,AMC DINE-IN 600 North Michigan 9,4.4,Burnham Lakefront,20
1784,41.83,-87.6,AMC River East 21,4.3,Burnham Lakefront,20
1785,41.83,-87.6,AMC Dine-in Theatres,4.2,Burnham Lakefront,20
1786,41.83,-87.6,Harper Theater,4.1,Burnham Lakefront,20
1787,41.83,-87.6,CIBC Theatre,4.4,Burnham Lakefront,20
1788,41.83,-87.6,Cadillac Palace Theatre,4.6,Burnham Lakefront,20
1789,41.83,-87.6,League of Chicago Theatres,4.4,Burnham Lakefront,20
1790,41.83,-87.6,Goodman Theatre,4.7,Burnham Lakefront,20
1791,41.83,-87.6,Lookingglass Theatre Company,4.9,Burnham Lakefront,20
1792,41.83,-87.6,Oriental Theatre,4.7,Burnham Lakefront,20
1793,41.83,-87.6,Congo Square Theatre Co,4.5,Burnham Lakefront,20
1794,41.83,-87.6,Hot Tix - Half Price Theatre Tickets,3.9,Burnham Lakefront,20
1795,41.83,-87.6,Gene Siskel Film Center,4.7,Burnham Lakefront,20
1796,41.83,-87.6,Auditorium Theatre of Roosevelt University,4.7,Burnham Lakefront,20
1797,35.9,-78.87,Frank Theatres CineBowl & Grille at Parkside Town Commons,3.7,Research Triangle Park,4
1798,35.9,-78.87,AMC CLASSIC Durham 15,3.8,Research Triangle Park,4
1799,35.9,-78.87,AMC Southpoint 17,3.7,Research Triangle Park,4
1800,35.9,-78.87,Regal Cinemas Brier Creek 14,4.1,Research Triangle Park,4
1801,35.85,-79.08,Varsity Theatre,4.6,Chatham Park,7
1802,35.85,-79.08,Lumina Theatre,4.4,Chatham Park,7
1803,35.85,-79.08,Paul Green Theatre,4.7,Chatham Park,7
1804,35.85,-79.08,Historic Playmakers Theatre,5,Chatham Park,7
1805,35.85,-79.08,The Forest Theatre,4.8,Chatham Park,7
1806,35.85,-79.08,Act One Act Now Community Theatre for Young People,NAN,Chatham Park,7
1807,35.85,-79.08,Perihelion Theatre Co,NAN,Chatham Park,7
1808,35.77,-78.64,Wells Fargo IMAX Theatre at Marbles,4.6,Warehouse District,17
1809,35.77,-78.64,The Rialto Theatre,4.7,Warehouse District,17
1810,35.77,-78.64,AMC CLASSIC Blueridge 14,4.1,Warehouse District,17
1811,35.77,-78.64,Regal Cinemas North Hills 14,3.8,Warehouse District,17
1812,35.77,-78.64,Comfort Xone,5,Warehouse District,17
1813,35.77,-78.64,Titmus Theatre,5,Warehouse District,17
1814,35.77,-78.64,Mission Valley Cinema,4.5,Warehouse District,17
1815,35.77,-78.64,Sonorous Road Theatre & Film Studio,4.9,Warehouse District,17
1816,35.77,-78.64,Alamo Drafthouse Cinema Raleigh,5,Warehouse District,17
1817,35.77,-78.64,Stewart Theatre,4.7,Warehouse District,17
1818,35.77,-78.64,Theatre Raleigh,5,Warehouse District,17
1819,35.77,-78.64,Burning Coal Theatre Company,4.6,Warehouse District,17
1820,35.77,-78.64,KENNEDY THEATRE,4.6,Warehouse District,17
1821,35.77,-78.64,Leggett Theatre at William Peace University,NAN,Warehouse District,17
1822,35.77,-78.64,Raleigh Little Theatre,4.8,Warehouse District,17
1823,35.77,-78.64,Theatre in the Park: Raleigh NC Performing Arts and Entertainment,4.7,Warehouse District,17
1824,35.77,-78.64,A.J. Fletcher Opera,4.7,Warehouse District,17
1825,33.7615,-84.3856,Starlight Drive-In Theatre and Flea Market,4.3,Downtown Atlanta,20
1826,33.7615,-84.3856,Plaza Theatre,4.5,Downtown Atlanta,20
1827,33.7615,-84.3856,Cinefest Film Theatre,4.1,Downtown Atlanta,20
1828,33.7615,-84.3856,Theatre Gael,5,Downtown Atlanta,20
1829,33.7615,-84.3856,Landmark's Midtown Art Cinema,4.3,Downtown Atlanta,20
1830,33.7615,-84.3856,United Artists Tara Cinemas 4,4.5,Downtown Atlanta,20
1831,33.7615,-84.3856,Regal Cinemas Atlantic Station 18 IMAX & RPX,3.9,Downtown Atlanta,20
1832,33.7615,-84.3856,Alliance Theatre,4.8,Downtown Atlanta,20
1833,33.7615,-84.3856,The Fox Theatre,4.7,Downtown Atlanta,20
1834,33.7615,-84.3856,Dad's Garage Theatre,4.8,Downtown Atlanta,20
1835,33.7615,-84.3856,Essential Theatre,3.8,Downtown Atlanta,20
1836,33.7615,-84.3856,Actor's Express Theatre Company,4.6,Downtown Atlanta,20
1837,33.7615,-84.3856,Rankin M Smith Sr Giant Screen Theater,4,Downtown Atlanta,20
1838,33.7615,-84.3856,The Exchange,NAN,Downtown Atlanta,20
1839,33.7615,-84.3856,7 Stages Theatre,4.5,Downtown Atlanta,20
1840,33.7615,-84.3856,Synchronicity Theatre,4.6,Downtown Atlanta,20
1841,33.7615,-84.3856,Theatrical Outfit,4.8,Downtown Atlanta,20
1842,33.7615,-84.3856,Horizon Theatre Company,4.7,Downtown Atlanta,20
1843,33.7615,-84.3856,Relapse Theatre,4.7,Downtown Atlanta,20
1844,33.7615,-84.3856,Village Theatre,4.6,Downtown Atlanta,20
1845,34.5129,-93.0431,AMC CLASSIC Central City 10,3.6,Midtown,7
1846,34.5129,-93.0431,Hot Springs Central Theater,3.8,Midtown,7
1847,34.5129,-93.0431,Pocket Theatre,4.6,Midtown,7
1848,34.5129,-93.0431,Maxwell Blade's Theatre of Magic & Comedy,4.8,Midtown,7
1849,34.5129,-93.0431,Behind the Mall Cinema Inc,2.9,Midtown,7
1850,34.5129,-93.0431,Five Star Theatre,4.6,Midtown,7
1851,34.5129,-93.0431,Behind the mall cinema,2.8,Midtown,7
1852,33.904,-84.2843,AMC DINE-IN Buckhead 6,3.2,Former GM plant,12
1853,33.904,-84.2843,AMC Phipps Plaza 14,4.4,Former GM plant,12
1854,33.904,-84.2843,Regal Cinemas Perimeter Pointe 10,3.7,Former GM plant,12
1855,33.904,-84.2843,Regal Cinemas Hollywood 24 @ North I-85,4.1,Former GM plant,12
1856,33.904,-84.2843,NCG Peachtree Corners Cinema,4.6,Former GM plant,12
1857,33.904,-84.2843,Jerry's Habima Theatre,NAN,Former GM plant,12
1858,33.904,-84.2843,CinéBistro at Town Brookhaven,4.3,Former GM plant,12
1859,33.904,-84.2843,Movie Tavern,3.8,Former GM plant,12
1860,33.904,-84.2843,Perimeter Pointe,NAN,Former GM plant,12
1861,33.904,-84.2843,Peachtree Corners Marketplace,4.2,Former GM plant,12
1862,33.904,-84.2843,Lionheart Theatre Company,4.7,Former GM plant,12
1863,33.904,-84.2843,Conant Performing Arts Center,4.8,Former GM plant,12
1864,33.9133,-84.3888,AMC DINE-IN Buckhead 6,3.2,The High Street Site,16
1865,33.9133,-84.3888,AMC Phipps Plaza 14,4.4,The High Street Site,16
1866,33.9133,-84.3888,AMC Parkway Pointe 15,4.4,The High Street Site,16
1867,33.9133,-84.3888,GTC Merchants Walk 12 Cinema,4.4,The High Street Site,16
1868,33.9133,-84.3888,Regal Cinemas Perimeter Pointe 10,3.7,The High Street Site,16
1869,33.9133,-84.3888,Lefont Theaters,3.8,The High Street Site,16
1870,33.9133,-84.3888,Jerry's Habima Theatre,NAN,The High Street Site,16
1871,33.9133,-84.3888,Picture Show at Merchant's Exchange,4.4,The High Street Site,16
1872,33.9133,-84.3888,CinéBistro at Town Brookhaven,4.3,The High Street Site,16
1873,33.9133,-84.3888,Movie theater,3.7,The High Street Site,16
1874,33.9133,-84.3888,Perimeter Pointe,NAN,The High Street Site,16
1875,33.9133,-84.3888,The Basement Theatre,4.7,The High Street Site,16
1876,33.9133,-84.3888,Atlanta Theatre To Go,5,The High Street Site,16
1877,33.9133,-84.3888,Buckhead Theatre,4.4,The High Street Site,16
1878,33.9133,-84.3888,King's Cinemas Corporate Ofcs,5,The High Street Site,16
1879,33.9133,-84.3888,Conant Performing Arts Center,4.8,The High Street Site,16
1880,30.2586,-97.7444,Topfer Theatre,4.9,American-Statesman ,20
1881,30.2586,-97.7444,Galaxy Highland 10 Theatre,4.2,American-Statesman ,20
1882,30.2586,-97.7444,Bullock Museum IMAX Theatre,4.7,American-Statesman ,20
1883,30.2586,-97.7444,Rollins Theatre,4.6,American-Statesman ,20
1884,30.2586,-97.7444,Stateside at the Paramount,4.4,American-Statesman ,20
1885,30.2586,-97.7444,AMC Barton Creek Square 14,3.6,American-Statesman ,20
1886,30.2586,-97.7444,Zilker Hillside Theater,4.7,American-Statesman ,20
1887,30.2586,-97.7444,Regal Cinemas Metropolitan 14,4.1,American-Statesman ,20
1888,30.2586,-97.7444,Acot Theater Hotline,NAN,American-Statesman ,20
1889,30.2586,-97.7444,Regal Cinemas Westgate 11,4.4,American-Statesman ,20
1890,30.2586,-97.7444,Alamo Drafthouse Ritz,4.6,American-Statesman ,20
1891,30.2586,-97.7444,RLJ II-C Austin Air Lessee LP,5,American-Statesman ,20
1892,30.2586,-97.7444,Violet Crown Cinema,4.3,American-Statesman ,20
1893,30.2586,-97.7444,Alamo Drafthouse Mueller,4.7,American-Statesman ,20
1894,30.2586,-97.7444,B. Iden Payne Theatre,4,American-Statesman ,20
1895,30.2586,-97.7444,Alamo Drafthouse South Lamar,4.6,American-Statesman ,20
1896,30.2586,-97.7444,AFS Cinema,4.5,American-Statesman ,20
1897,30.2586,-97.7444,Blue Starlite Mini Urban Drive In,4.5,American-Statesman ,20
1898,30.2586,-97.7444,Blue Theater,4.4,American-Statesman ,20
1899,30.2586,-97.7444,Hyde Park Theatre,4.4,American-Statesman ,20
1900,30.2714,-97.6647,Galaxy Highland 10 Theatre,4.2,Eightfold,16
1901,30.2714,-97.6647,Bullock Museum IMAX Theatre,4.7,Eightfold,16
1902,30.2714,-97.6647,Stateside at the Paramount,4.4,Eightfold,16
1903,30.2714,-97.6647,Acot Theater Hotline,NAN,Eightfold,16
1904,30.2714,-97.6647,Alamo Drafthouse Ritz,4.6,Eightfold,16
1905,30.2714,-97.6647,RLJ II-C Austin Air Lessee LP,5,Eightfold,16
1906,30.2714,-97.6647,Violet Crown Cinema,4.3,Eightfold,16
1907,30.2714,-97.6647,Alamo Drafthouse Mueller,4.7,Eightfold,16
1908,30.2714,-97.6647,AFS Cinema,4.5,Eightfold,16
1909,30.2714,-97.6647,Blue Starlite Mini Urban Drive In,4.5,Eightfold,16
1910,30.2714,-97.6647,Blue Theater,4.4,Eightfold,16
1911,30.2714,-97.6647,Hyde Park Theatre,4.4,Eightfold,16
1912,30.2714,-97.6647,B. Iden Payne Theatre,4,Eightfold,16
1913,30.2714,-97.6647,Scottish Rite Child Theatre,NAN,Eightfold,16
1914,30.2714,-97.6647,The City Theatre Company,4.5,Eightfold,16
1915,30.2714,-97.6647,The Hideout Theatre,4.4,Eightfold,16
1916,30.199,-97.8276,Topfer Theatre,4.9,Former 3M site,12
1917,30.199,-97.8276,Rollins Theatre,4.6,Former 3M site,12
1918,30.199,-97.8276,AMC Barton Creek Square 14,3.6,Former 3M site,12
1919,30.199,-97.8276,Zilker Hillside Theater,4.7,Former 3M site,12
1920,30.199,-97.8276,Regal Cinemas Metropolitan 14,4.1,Former 3M site,12
1921,30.199,-97.8276,Cinemark,4.4,Former 3M site,12
1922,30.199,-97.8276,Regal Cinemas Westgate 11,4.4,Former 3M site,12
1923,30.199,-97.8276,Violet Crown Cinema,4.3,Former 3M site,12
1924,30.199,-97.8276,Alamo Drafthouse South Lamar,4.6,Former 3M site,12
1925,30.199,-97.8276,Alamo Drafthouse Cinema,4.6,Former 3M site,12
1926,30.199,-97.8276,Mary Moody Northen Theatre,3.5,Former 3M site,12
1927,30.199,-97.8276,Austin Mime Theatre,4,Former 3M site,12
1928,30.4015,-97.7268,Galaxy Highland 10 Theatre,4.2,The Domain,9
1929,30.4015,-97.7268,Longhorn Drive Inn Theatre - Historical Location,NAN,The Domain,9
1930,30.4015,-97.7268,"Southwest Theaters, Lake Creek 7 Discount Theater",4.5,The Domain,9
1931,30.4015,-97.7268,Regal Cinemas Arbor 8 at Great Hills,4.1,The Domain,9
1932,30.4015,-97.7268,Cinemark 20 and XD,4.3,The Domain,9
1933,30.4015,-97.7268,Regal Cinemas Gateway 16 & IMAX,3.8,The Domain,9
1934,30.4015,-97.7268,iPic Theaters,4.1,The Domain,9
1935,30.4015,-97.7268,Alamo Drafthouse Cinema,4.5,The Domain,9
1936,30.4015,-97.7268,The Curtain Theatre,4.7,The Domain,9
1937,30.4014,-97.7147,Galaxy Highland 10 Theatre,4.2,Bardmoor Campus,8
1938,30.4014,-97.7147,Longhorn Drive Inn Theatre - Historical Location,NAN,Bardmoor Campus,8
1939,30.4014,-97.7147,"Southwest Theaters, Lake Creek 7 Discount Theater",4.5,Bardmoor Campus,8
1940,30.4014,-97.7147,Regal Cinemas Arbor 8 at Great Hills,4.1,Bardmoor Campus,8
1941,30.4014,-97.7147,Cinemark 20 and XD,4.3,Bardmoor Campus,8
1942,30.4014,-97.7147,Regal Cinemas Gateway 16 & IMAX,3.8,Bardmoor Campus,8
1943,30.4014,-97.7147,iPic Theaters,4.1,Bardmoor Campus,8
1944,30.4014,-97.7147,Alamo Drafthouse Cinema,4.5,Bardmoor Campus,8
1945,30.4704,-97.7701,AMC Lakeline 9,3.6,Robinson Ranch,6
1946,30.4704,-97.7701,"Southwest Theaters, Lake Creek 7 Discount Theater",4.5,Robinson Ranch,6
1947,30.4704,-97.7701,Cinemark Movies 8,4.3,Robinson Ranch,6
1948,30.4704,-97.7701,Cinemark Cedar Park,4.3,Robinson Ranch,6
1949,30.4704,-97.7701,Moviehouse & Eatery,4.6,Robinson Ranch,6
1950,30.4704,-97.7701,Alamo Drafthouse Cinema,4.5,Robinson Ranch,6
1951,38.96,-77.42,BB&T Shopping Center,4,Center for Innovation Technology,20
1952,38.96,-77.42,Reston Town Center,4.2,Center for Innovation Technology,20
1953,38.96,-77.42,Dulles Town Center,4.3,Center for Innovation Technology,20
1954,38.96,-77.42,South Lakes Village Shopping Center,4,Center for Innovation Technology,20
1955,38.96,-77.42,Dulles 28 Centre,4.2,Center for Innovation Technology,20
1956,38.96,-77.42,East Gate Marketplace,4.2,Center for Innovation Technology,20
1957,38.96,-77.42,Potomac Run Plaza,4.2,Center for Innovation Technology,20
1958,38.96,-77.42,Tall Oaks Shopping Center,3.1,Center for Innovation Technology,20
1959,38.96,-77.42,Worldgate Centre,4.2,Center for Innovation Technology,20
1960,38.96,-77.42,Herndon Centre,3.9,Center for Innovation Technology,20
1961,38.96,-77.42,Sully Place Shopping Center,4.1,Center for Innovation Technology,20
1962,38.96,-77.42,Cedar Lake Plaza,4,Center for Innovation Technology,20
1963,38.96,-77.42,Village Center at Dulles,4.1,Center for Innovation Technology,20
1964,38.96,-77.42,Franklin Farm Village Shopping Center,4.2,Center for Innovation Technology,20
1965,38.96,-77.42,Sterling Park Shopping Mall,4,Center for Innovation Technology,20
1966,38.96,-77.42,Chantilly,4,Center for Innovation Technology,20
1967,38.96,-77.42,Sully Plaza shopping center,4,Center for Innovation Technology,20
1968,38.96,-77.42,Chantilly Crossing,4.1,Center for Innovation Technology,20
1969,38.96,-77.42,Shoppes at Ryan Park,4.1,Center for Innovation Technology,20
1970,38.96,-77.42,Elden Street Marketplace,4,Center for Innovation Technology,20
1971,38.84,-77.05,Crystal City Shops at 1750,NAN,Crystal City and Potomac Yard,20
1972,38.84,-77.05,Shops At 2000 Penn,3.7,Crystal City and Potomac Yard,20
1973,38.84,-77.05,Lee Harrison Shopping Center,4,Crystal City and Potomac Yard,20
1974,38.84,-77.05,Crystal City Shops,4,Crystal City and Potomac Yard,20
1975,38.84,-77.05,Culmore Shopping Center,3.9,Crystal City and Potomac Yard,20
1976,38.84,-77.05,Shops at Del Ray LLC,4.8,Crystal City and Potomac Yard,20
1977,38.84,-77.05,Shops At the Gateway,NAN,Crystal City and Potomac Yard,20
1978,38.84,-77.05,Shirley Park Shopping Center,3.7,Crystal City and Potomac Yard,20
1979,38.84,-77.05,CityCenterDC,4.4,Crystal City and Potomac Yard,20
1980,38.84,-77.05,Gallery Place,4.1,Crystal City and Potomac Yard,20
1981,38.84,-77.05,Ballston Quarter,3.1,Crystal City and Potomac Yard,20
1982,38.84,-77.05,Colonial Village Shopping Center,4,Crystal City and Potomac Yard,20
1983,38.84,-77.05,Fashion Centre at Pentagon City,4.3,Crystal City and Potomac Yard,20
1984,38.84,-77.05,L'Enfant Plaza,4,Crystal City and Potomac Yard,20
1985,38.84,-77.05,Bradlee Shopping Center,4,Crystal City and Potomac Yard,20
1986,38.84,-77.05,Village at Shirlington,4.5,Crystal City and Potomac Yard,20
1987,38.84,-77.05,Belle View Shopping Center,4.1,Crystal City and Potomac Yard,20
1988,38.84,-77.05,LEE HEIGHTS SHOPS,4.3,Crystal City and Potomac Yard,20
1989,38.84,-77.05,The Shops at Park Village,3.7,Crystal City and Potomac Yard,20
1990,38.84,-77.05,The Shops at Pershing,3.9,Crystal City and Potomac Yard,20
1991,38.86,-77.01,Crystal City Shops at 1750,NAN,Nationals Park/ D.C United Stadium,20
1992,38.86,-77.01,Shops At 2000 Penn,3.7,Nationals Park/ D.C United Stadium,20
1993,38.86,-77.01,The Shops at Iverson,3.4,Nationals Park/ D.C United Stadium,20
1994,38.86,-77.01,Crystal City Shops,4,Nationals Park/ D.C United Stadium,20
1995,38.86,-77.01,Shops at Del Ray LLC,4.8,Nationals Park/ D.C United Stadium,20
1996,38.86,-77.01,Shops At the Gateway,NAN,Nationals Park/ D.C United Stadium,20
1997,38.86,-77.01,Shirley Park Shopping Center,3.7,Nationals Park/ D.C United Stadium,20
1998,38.86,-77.01,CityCenterDC,4.4,Nationals Park/ D.C United Stadium,20
1999,38.86,-77.01,Gallery Place,4.1,Nationals Park/ D.C United Stadium,20
2000,38.86,-77.01,DC USA,4.2,Nationals Park/ D.C United Stadium,20
2001,38.86,-77.01,Colonial Village Shopping Center,4,Nationals Park/ D.C United Stadium,20
2002,38.86,-77.01,Fashion Centre at Pentagon City,4.3,Nationals Park/ D.C United Stadium,20
